meal_type,taste_profile,served_temperature,season,difficulty,main_ingredients,characteristics,semantic_summary,recipe_id,recipe_name
beverage,"['sour', 'sweet']",cold,['all_seasons'],easy,"['strawberries', 'kiwi', 'grape juice', 'water']",['slushy'],"A cold, refreshing beverage made with crushed ice, strawberries, kiwi, grape juice, and water, blended into a slushy consistency.",658,Strawberry-Kiwi Slush
dessert,['sweet'],cold,['all_seasons'],medium,"['pretzels', 'cream cheese', 'mango', 'kiwi', 'lemon']","['layered', 'fruit', 'gelatin']","This dessert recipe involves a crunchy pretzel crust, a creamy cream cheese layer, and a refreshing gelatin layer topped with sliced mango and kiwi.",659,Lemon Pretzel Salad with Mango and Kiwi
appetizer,"['sweet', 'sour']",cold,"['summer', 'all_seasons']",easy,"['strawberries', 'unsweetened crushed pineapple', 'kiwis', 'naval orange']","['chilled', 'refreshing']","Simple Strawberry Salsa is a refreshing appetizer made from finely chopped strawberries, drained pineapple, kiwis, and orange pieces, combined with lemon juice and sugar for a sweet and sour flavor, served chilled.",660,Simple Strawberry Salsa
side_dish,"['savory', 'sour']",warm,['all_seasons'],easy,"['kale', 'kiwi']","['coconut_oil', 'garlic', 'ginger', 'salt', 'black_pepper', 'oregano', 'almonds']","This side dish combines kale and kiwi with coconut oil, garlic, ginger, salt, black pepper, oregano, and almonds, cooked in a warm skillet.",661,Kale with Kiwi
beverage,['sweet'],cold,['all_seasons'],easy,"['banana', 'kiwi', 'strawberries', 'pineapple', 'cream of coconut']",[],"A cold, sweet fruit smoothie made with bananas, kiwis, strawberries, pineapple, and cream of coconut.",662,Crazy Fruit Smoothie
dessert,['sweet'],room_temperature,[],easy,"['butter', 'kiwi', 'brown sugar', 'white sugar', 'eggs', 'vanilla extract', 'flour', 'baking soda', 'oat cereal', 'milk chocolate chips']","['healthier', 'chocolate chip']","This recipe describes a healthier version of classic chocolate chip cookies, featuring kiwi puree instead of traditional ingredients like eggs and butter, making it a unique dessert option.",663,Healthier Absolutely the Best Chocolate Chip Cookies
dessert,['sweet'],cold,['all_seasons'],easy,"['cream cheese', 'brown sugar', 'strawberries', 'pineapple', 'grapes', 'blueberries', 'sugar cookies', 'kiwis']","['fruit-based', 'layered', 'trifle']","A dessert consisting of layered fruit and cream cheese in clear plastic cups, garnished with kiwis, for a refreshing and easy-to-eat treat.",664,Fruit Pizza Trifles To Go
appetizer,['sweet'],warm,['all_seasons'],easy,"['strawberries', 'kiwi', 'mango', 'bananas', 'flour tortillas', 'cinnamon sugar']","['fruit-based', 'sweet salsa', 'cinnamon chips']","This appetizer recipe combines sweet fruits like strawberries, kiwi, and mango with a cinnamon sugar topping on tortilla chips, resulting in a warm and refreshing dish that is perfect for any season.",665,Sweet Salsa and Cinnamon Chips
dessert,['sweet'],cold,['all_seasons'],easy,"['low-fat vanilla Greek yogurt', 'kiwi', 'macadamia nuts', 'agave nectar', 'mint']",[],"This dessert tart is made with Greek yogurt, kiwi, macadamia nuts, agave nectar, and mint, layered in a parfait glass or jar for a refreshing tropical flavor.",666,Tart Tropical Parfait
dinner,"['savory', 'fresh']",warm,['summer'],easy,"['tilapia', 'mango', 'bell pepper', 'jalapeño pepper', 'red onion', 'cilantro']","['grilled', 'marinated']","Grilled Tilapia with Mango Salsa is a savory and fresh summer dish featuring grilled tilapia coated with a tangy lemon and herb marinade, served with a refreshing mango salsa.",667,Grilled Tilapia with Mango Salsa
appetizer,"['sour', 'sweet', 'fresh']",cold,['all_seasons'],easy,"['jicama', 'mango', 'cilantro', 'lime']","['matchstick-cut vegetables', 'tossed salad', 'coated with cilantro mixture']","A refreshing appetizer made with jicama, mango, red bell pepper, and red onion, tossed with a cilantro-lime dressing and served cold.",668,Jicama Mango Salad with Cilantro and Lime
dessert,['sweet'],warm,['summer'],medium,"['mangoes', 'white sugar', 'water']",['jam'],"This recipe describes how to make mango jam, which is a sweet dessert made from ripe mangoes, sugar, and water. It involves cooking the mangoes, mixing them with sugar and water, and then boiling until it thickens. The dish is typically served warm.",669,Mango Jam
appetizer,"['spicy', 'sweet']",warm,['all_seasons'],medium,"['chicken wings', 'mango', 'habanero peppers', 'brown sugar', 'soy sauce', 'sriracha hot chili sauce', 'vinegar', 'honey', 'cornstarch', 'vegetable oil']","['fried', 'glazed']","This recipe describes a spicy and sweet appetizer made with chicken wings, mango, habanero peppers, and various sauces, which are glazed and fried.",670,Mango-Habanero Chicken Wings
dinner,"['savory', 'spicy', 'sweet']",hot,['all_seasons'],medium,"['mahi mahi', 'coconut rice', 'mango']","['coconut', 'broiled']","This recipe includes a savory, spicy, and sweet Mahi Mahi dish served with hot coconut rice and a tangy mango salsa, perfect for any season.",671,Mahi Mahi with Coconut Rice and Mango Salsa
dessert,['sweet'],room_temperature,['all_seasons'],easy,"['mango', 'coconut', 'walnuts']","['flavorful', 'moist']","This recipe describes a simple dessert bread made with mangoes, coconut, and walnuts, featuring a sweet and moist texture.",672,Mango Bread
beverage,"['sweet', 'sour']",cold,['summer'],easy,"['moscato wine', 'lemon-lime soda', 'brandy', 'peach schnapps', 'peaches', 'strawberries', 'mangos', 'pineapple', 'raspberries']","['fruit-based cocktail', 'refreshing drink']","A refreshing white peachy sangria made with moscato wine, lemon-lime soda, brandy, peach schnapps, and various fresh fruits.",673,White Peachy Sangria
dessert,['sweet'],warm,['summer'],easy,"['mango', 'pastry']","['cinnamon', 'cornstarch', 'lemon juice', 'butter']","Maui Girl's Mango Pie is a sweet dessert made with mango, pastry, and spices like cinnamon, cornstarch, lemon juice, and butter. It is baked at a warm temperature and is easy to prepare.",674,Maui Girl's Mango Pie
appetizer,"['savory', 'spicy', 'fresh']",room_temperature,['all_seasons'],easy,"['mango', 'avocado', 'tomato', 'red onion', 'red pepper', 'paprika', 'mahi mahi']","['healthy', 'quick_preparation']","This healthy appetizer recipe features fish tacos topped with a tangy mango salsa, offering a balanced combination of flavors and textures.",675,Healthy Fish Tacos with Mango Salsa
,"['spicy', 'sweet']",warm,[],medium,"['mango', 'habanero pepper', 'honey', 'mustard', 'brown sugar', 'vinegar']","['hot', 'juicy', 'sweet-spicy']","This hot sauce is made from a blend of sweet and spicy ingredients, including mango, habanero peppers, honey, and vinegar. It has a warm and spicy flavor profile.",676,Sweet and Kickin' Mango-Habanero Hot Sauce
drink,['sweet'],cold,['all_seasons'],easy,"['mango', 'low-fat vanilla yogurt', 'almond milk', 'ice', 'vanilla whey protein powder', 'honey']",[],"A cold, sweet protein mango smoothie made with mango, yogurt, almond milk, ice, protein powder, and honey.",677,Lela's Protein Mango Smoothie
appetizer,"['spicy', 'sour']",warm,"['summer', 'all_seasons']",easy,"['mango', 'rice vinegar', 'lime juice', 'Thai chile pepper', 'garlic', 'hot chile paste', 'cilantro']",['spicy mango sauce'],"A spicy mango sauce made with various ingredients that can be served as an appetizer or side dish, typically enjoyed during summer and all seasons.",678,Spicy Mango Sauce
appetizer,"['sour', 'sweet', 'fresh']",cold,['summer'],easy,"['mango', 'tomato', 'onion', 'cilantro']","['crisp', 'juicy', 'herbal']","A refreshing and flavorful appetizer made with fresh mango, tomato, onion, and cilantro, dressed with lime juice, vinegar, and spices, perfect for summer.",679,Fresh Mango Salsa
drink,['sweet'],cold,['all_seasons'],easy,"['mango', 'milk', 'vanilla_yogurt']",['creamy'],"A refreshing and creamy smoothie made with mango, milk, and yogurt.",680,Creamy Mango Smoothie
dessert,['sweet'],room_temperature,['all_seasons'],easy,"['mango', 'yellow cake mix']","['flavored with lime', 'has a glaze']","This easy mango cake recipe combines a ripe mango with a yellow cake mix, eggs, and other ingredients to create a sweet dessert that can be served room temperature. It features a lime flavor and is topped with a glaze.",681,Easy Mango Cake
appetizer,"['sour', 'savory']",cold,['summer'],easy,"['mango', 'onion', 'bell pepper', 'cilantro', 'peanuts']","['quick preparation', 'use of citrus']","This easy mango salad combines fresh ingredients like green mango, onion, bell pepper, cilantro, and peanuts in a tangy and savory dressing.",682,Easy Mango Salad
dessert,"['sour', 'sweet']",cold,['summer'],easy,"['mango', 'simple syrup', 'lime juice']",[],"A refreshing mango sorbet made with fresh mango, simple syrup, and lime juice, served cold as a dessert.",683,Mango Sorbet
dessert,['sweet'],room_temperature,['all_seasons'],easy,"['mango', 'flour', 'almonds']","['mango-flavored', 'almond-pressed']","Delightfully Exotic Mango Cake is a simple dessert made with sweetened mango pulp, flour, and almonds, baked at room temperature.",684,Delightfully Exotic Mango Cake
dinner,"['savory', 'spicy', 'fresh']",warm,['summer'],medium,"['tuna', 'mango', 'bell pepper', 'onion', 'cilantro', 'jalapeno']","['blackened', 'salsa']",A spicy and savory dinner dish featuring blackened tuna steaks topped with a fresh mango salsa.,685,Blackened Tuna Steaks with Mango Salsa
drink,['sweet'],cold,['all_seasons'],easy,"['vanilla yogurt', 'banana', 'frozen mango', 'peanut butter']",[],"A cold, sweet smoothie made with yogurt, banana, mango, and peanut butter.",686,Peanut Butter Mango Smoothie
drink,['sweet'],cold,['summer'],easy,"['watermelon', 'mango']",['smoothie'],"This is a refreshing summer drink made with watermelon and mango, blended with water and sugar, served cold.",687,Mango Watermelon Smoothie
dessert,['sweet'],room_temperature,"['summer', 'all_seasons']",easy,"['mango', 'muffin']","['fresh', 'light']","This recipe describes a simple, sweet, and light dessert made with fresh mangoes, perfect for summer and all seasons.",688,Fresh Mango Muffins
appetizer,"['sweet', 'sour', 'savory']",cold,['summer'],easy,"['mango', 'cabbage', 'cilantro']",['fresh'],"This mango cilantro slaw is a refreshing appetizer featuring sweet, sour, and savory flavors, made from fresh ingredients like mango, cabbage, and cilantro, dressed in a tangy dressing and served cold.",689,Mango Cilantro Slaw
breakfast,['sweet'],cold,['all_seasons'],easy,"['orange juice', 'mango', 'banana', 'yogurt', 'oats']",[],"This recipe is for a cold, sweet breakfast smoothie that combines orange juice, mango, banana, yogurt, and oats.",690,Mango Oatmeal Breakfast Smoothie
appetizer,"['sweet', 'sour', 'spicy']",cold,['summer'],easy,"['mango', 'peach', 'pineapple', 'tomato', 'onion', 'red bell pepper', 'yellow bell pepper', 'cilantro', 'garlic', 'jalapeno']",['fresh'],"This refreshing salsa combines sweet fruits like mango and peach with tangy pineapple and spicy jalapeno, all mixed with fresh vegetables and herbs for an appetizing summer dish.",691,"Mango, Peach and Pineapple Salsa"
appetizer,"['sweet', 'spicy']",warm,['all_seasons'],medium,"['mango', 'salt', 'water', 'white sugar', 'vinegar', 'raisins', 'dates', 'cinnamon sticks', 'ginger root', 'garlic', 'ground dried chile pepper']","['fermented', 'preserves']","This Real Indian Mango Chutney recipe involves soaking diced mango in salted water, then cooking it down with sugar, vinegar, and various spices to create a sweet and spicy condiment that can be served as an appetizer or side dish.",692,Real Indian Mango Chutney
appetizer,"['sweet', 'spicy']",warm,"['summer', 'all_seasons']",medium,"['mango', 'chili pepper', 'onion', 'garlic', 'raisin', 'almond']","['vinegar-based', 'spicy']","This mango chutney is a spicy and sweet appetizer made with a combination of mangoes, chilies, onions, garlic, raisins, and almonds. It is typically served warm and can be enjoyed year-round.",693,Mango Chutney
appetizer,"['savory', 'umami', 'fresh']",cold,['all_seasons'],easy,"['smoked salmon', 'cooked brown rice', 'mango', 'cucumber', 'avocado', 'strawberries']","['marinated salmon', 'mixed vegetables', 'sesame seeds']",A cold appetizer consisting of marinated smoked salmon atop a bed of mixed vegetables and garnished with sesame seeds.,694,Smoked Salmon Poke Bowl
beverage,['sweet'],cold,['summer'],easy,"['mango', 'ice', 'vanilla extract', 'white sugar', 'milk']",[],"A refreshing summer mango drink made with mango cubes, ice, vanilla extract, sugar, and milk.",695,Summertime Mango Drink
dinner,"['savory', 'fresh']",warm,['summer'],easy,"['salmon', 'mango', 'onion', 'garlic', 'tomato', 'cilantro']","['broiled', 'sauteed']","This mango salsa salmon dish is a savory and fresh dinner option, featuring broiled salmon served over a mango salsa made with onions, garlic, tomatoes, and cilantro.",696,Mango Salsa Salmon
salad,"['spicy', 'sour', 'fresh']",cold,['all_seasons'],easy,"['mango', 'lime', 'olive oil', 'red pepper flakes', 'cilantro', 'shallots']","['cubed', 'mixed']","Spicy Mango Salad is a refreshing cold salad made with cubed mangoes, lime juice, olive oil, red pepper flakes, cilantro, and shallots, featuring a spicy and sour flavor profile.",697,Spicy Mango Salad
appetizer,"['sweet', 'spicy', 'sour']",warm,"['summer', 'all_seasons']",easy,"['mango', 'pineapple', 'chutney']","['spicy', 'sweet', 'fruit-based']","This mango-pineapple chutney is a spicy, sweet, and fruity appetizer that can be enjoyed warm or cold, suitable for all seasons.",698,Mango-Pineapple Chutney
appetizer,"['sour', 'fresh']",cold,['all_seasons'],easy,"['white fish', 'mango', 'lime', 'orange', 'green chile pepper', 'green onions', 'tomatoes', 'cilantro']","['quick_preparation', 'fresh_cuisine']","This Mexican Mango and White Fish Ceviche is a refreshing appetizer made with white fish, mango, citrus juices, and fresh herbs, typically served cold as part of a summer or all-seasons menu.",699,Mexican Mango and White Fish Ceviche
dessert,['sweet'],cold,['all_seasons'],easy,"['mango', 'gelatin', 'evaporated milk']",[],"Simple Mango Pudding is a dessert made with mango pulp, gelatin, and evaporated milk, combining sweet flavors and textures.",700,Simple Mango Pudding
dessert,['sweet'],warm,['all_seasons'],medium,"['mango', 'sugar', 'butter', 'flour', 'baking_powder', 'salt']","['cobbler', 'mango_sauce']","This recipe describes a warm, sweet dessert called Mommy's Mango Cobbler, which includes mangoes, sugar, butter, flour, baking powder, and salt. It involves making a mango sauce and topping it with a batter before baking.",701,Mommy's Mango Cobbler
